A                   , B                   , C                  , D                   , E                   , F                  , G                   , H                   , I                   , J                   , Category, Salary
182.33829527602973  , 116.49367837267901  , -32.11653015       , 18.09646373398089   , 15.191578196714817  , 184.42006889324398 , 82.98336916434127   , -80.7272746         , 35.16188365547248   , 80.43143414         , A       , 146024
                    , 49.414934480535166  , 134.54889562051204 , -85.74726516        , -71.93185676        ,                    , -35.42363129        , -98.20084134        , 88.22730430340756   , 57.68542367         , A       , 
9.439390749607787   , 112.45826284487039  , 119.56352431945557 , -8.282290882        , 197.43263875527035  , 158.33899534269977 ,                     , -103.0117423        ,                     , -32.47149947        ,         , 
                    , -81.43183987        ,                    ,                     , 12.973574103081262  ,                    , -8.238928755        , 13.077868197977363  , -223.228171         , -80.95545158        , C       , 78782
                    , -119.6871086        , 166.66108135641994 , -140.6822412        , -152.7040632        , -95.17788173       , 112.90829682869186  , -54.61208297        , 34.54069884391428   ,                     , B       , 134706
                    ,                     , 77.1517941         , -114.2903197        , -27.55707836        , 174.3439820030832  , 31.956178916793554  , -150.7845964        , -143.7038902        , 89.01453085662237   , E       , 135099
70.24373171760637   , -92.13655751        , 74.76301789743466  , 159.9392136719249   , 145.7858839660601   , 160.4278036822457  , 55.54887750628047   , -17.76598191        , -40.24800805        , -1.738688861        , C       , 36680
                    , -35.92987245        , 127.5119748297601  , -160.9071008        , -154.0669726        , 83.05306044184286  , -35.01729247        , -192.5643025        , -6.133415634        , -20.41215848        , A       , 71161
-43.10844765        , 68.57060264814841   , -133.3195569       , 1.2985414859594728  ,                     , 3.782522791170415  , -173.2186158        , -52.26488881        , 1.9769191037227618  , 54.11596362978963   , A       , 37392
184.63965054124992  , 80.59483887390206   , 46.11552006334153  , 127.14747922803772  , -30.38224465        , 155.3928163634855  , 111.92727900621153  ,                     , 192.3955175733291   ,                     , C       , 114622
219.29689760617381  , 30.31822542833061   , -56.19298595       , -76.75366434        , -35.57434547        ,                    , 127.13885569586938  , -2.897424455        , -161.4022673        , 21.300431587168863  , D       , 70299
12.551304311028645  , -46.86076212        , 26.75920219842707  , -4.410943313        , 63.37653673765664   , 57.49789386832206  , 36.49028563990718   , -129.8855904        , 211.90167281423115  , -155.5985703        , B       , 
-12.87091768        , -109.4433351        , 39.63381616601255  , 13.840572480730835  , -16.87660846        , 151.77727839378522 ,                     , -32.71153431        , 80.41346419162541   , 156.46802578384538  , A       , 33938
                    ,                     , -159.0300901       , 32.46479049198602   , 66.86103353939899   , -76.96169003       ,                     , -8.288780877        ,                     ,                     ,         , 113850
                    , -8.555568318        ,                    , 64.87882058302696   , -7.489957638        , 209.23902890032994 ,                     , 60.39089756095426   , 83.95606455539233   , -28.74988395        ,         , 64990
                    , 94.54972502         , 24.46344205279142  , 47.249556334278154  , 10.543112294902098  , 79.75201115267103  , -22.89786692        , -31.17977834        , 2.0560153849150975  , 118.36688741983097  , E       , 125767
-174.7363149        , -90.93693167        , 227.57700482854415 , 27.51884167742996   , -40.7036047         , 79.48518354882873  , -78.50270002        ,                     , 35.479994774738884  , -73.0783834         , D       , 147956
10.138977812989971  , 32.940078983846924  , 14.21161695657772  , -170.8995412        , 2.6280842587408317  , 44.460194136440705 , -140.0059263        , -151.9173559        , -106.9024586        ,                     , D       , 73425
                    ,                     , 39.20557483        , -25.75019505        , -148.0629662        , -79.64675449       , 78.19040520106344   , 125.67252018433608  ,                     ,                     ,         , 72091
68.58752327081285   , -0.683719776        ,                    , -58.13900213        , 182.29226161542996  , 17.84418142130577  , 132.98683420109086  , 24.155798328814093  , -45.26979256        , 58.40901804         ,         , 
215.78350720798923  , -64.41166605        , 91.38689034473524  , 19.050898228762644  , -144.9518016        ,                    ,                     , 34.74885841         ,                     , -157.0913054        , A       , 56446
65.26975202         , -11.83802555        , 0.33137815325484915,                     , 174.61053201173237  , 30.364180040609796 , -135.6736983        , -18.70925129        ,                     ,                     , E       , 55041
                    , -51.00311553        , -136.7825298       , 58.95077558239288   , -121.423686         , 69.30110164251835  , 69.32893586946344   , -46.76929367        , -11.246329          , 19.867786711955315  ,         , 46723
                    , -138.1680034        , -3.921927705       , 6.503261047984458   , 136.10473636530523  , -78.19920716       , 106.84961737811112  , -114.7069479        , -134.46022          , -30.08624447        , E       , 81962
-94.09090106        , -135.8615807        ,                    ,                     ,                     , -99.47337989       ,                     , 129.12897189283242  , -72.66566323        , 13.88657981988194   , D       , 
-135.5633485        , -3.811314193        , -137.162607        , -7.390739771        ,                     , 23.026773038610358 , 62.569137110881165  , 24.107999919922047  , 45.104654216214904  , -10.90326754        , B       , 139474
-43.53187016        , 47.011868278956804  , -11.14478159       , -7.330978211        , 39.77449654468618   ,                    , 142.96110940944325  , -24.93565806        , 12.418161597007096  , -4.451944793        , A       , 
65.27431539021201   ,                     , -4.992394687       , 144.8754116136872   , -320.3345609        ,                    , 92.02154051909595   ,                     , 92.92832177172525   ,                     , D       , 
56.17634898810563   , -155.9087444        , 68.26527175642255  ,                     , -57.22064948        , 44.113385598605674 , -35.32078955        , 88.53769905168424   , -31.35066852        ,                     , E       , 141775
-3.929654267        , -134.165212         ,                    , 36.209273735823835  ,                     ,                    , -143.2601637        , 135.22711382297626  , 143.6158506374239   , 11.256725527078222  ,         , 137304
-75.19416211        , -53.16179365        , -20.35223977       ,                     , -30.44852815        , -85.83875339       , 102.30098842164372  , 25.72858880741008   , -105.2372022        , 29.131045628579045  , A       , 31085
